County,Year,Variable,Average,CI_Low,CI_High
Floyd,2021,Firearm Fatalities Rate,18.066031345,14.48948542,22.257855899
Floyd,2021,Firearm Fatalities Rate (Black),28.87232931,17.872426904,44.134422326
Floyd,2021,Firearm Fatalities Rate (White),18.216595318,14.028998129,23.262185539
Forsyth,2021,Years of Potential Life Lost Rate,3930.1012601,3632.6147908,4227.5877294
Forsyth,2021,YPLL Rate (Asian),1567.1295254,1057.33571,2237.1748414
Forsyth,2021,YPLL Rate (Black),4697.5121229,3169.3917031,6705.9906459
Forsyth,2021,YPLL Rate (Hispanic),2461.8958519,1788.8172948,3304.980271
Forsyth,2021,YPLL Rate (White),4569.0108269,4176.3325222,4961.6891316
Forsyth,2021,Teen Birth Rate,5.5908102181,4.9694397236,6.2121807125
Forsyth,2021,Teen Birth Rate (Black),4.9677098857,2.3822099832,9.1357953512
Forsyth,2021,Teen Birth Rate (Hispanic),14.680483592,11.726248878,18.152645306
Forsyth,2021,Teen Birth Rate (White),4.8501807159,4.1910336481,5.5093277836
Forsyth,2021,Injury Death Rate,40.708128844,37.008052071,44.408205617
Forsyth,2021,Injury Death Rate (Asian),7.775596291,4.0177640681,13.582401913
Forsyth,2021,Injury Death Rate (Black),29.29313414,15.597360218,50.092151509
Forsyth,2021,Injury Death Rate (Hispanic),13.698379938,7.666879265,22.593394524
Forsyth,2021,Injury Death Rate (White),51.137170346,46.275356801,55.99898389
Forsyth,2021,Age-Adjusted Death Rate,202.72783562,192.35417556,213.10149569
Forsyth,2021,Child Mortality Rate,21.46793861,16.172589335,27.943472957
Forsyth,2021,Infant Mortality Rate,3.6390550793,2.7702173335,4.694115917
Forsyth,2021,Drug Overdose Mortality Rate,11.568342807,9.2006463414,14.359363676
Forsyth,2021,Motor Vehicle Mortality Rate,7.4579194999,6.0948285244,8.8210104753
Forsyth,2021,MV Mortality Rate (Hispanic),6.7487767842,3.2363007904,12.411240791
Forsyth,2021,MV Mortality Rate (White),8.7568281367,7.0404898219,10.473166452
Forsyth,2021,Homicide Rate,1.2970294782,0.7922593012,2.0031568337
Forsyth,2021,Suicide Rate (Age-Adjusted),12.369812527,10.248149182,14.491475873
Forsyth,2021,Firearm Fatalities Rate,7.6163595902,6.1003918079,9.3947514163
Franklin,2021,Years of Potential Life Lost Rate,11145.442247,9572.9172152,12717.967278
Franklin,2021,YPLL Rate (Black),15162.2117,9904.4600773,22216.153158
Franklin,2021,YPLL Rate (White),11414.751848,9652.2672554,13177.236441
Franklin,2021,Teen Birth Rate,35.417069866,30.285583792,40.548555941
Franklin,2021,Teen Birth Rate (Black),43.055555556,29.254161082,61.11392431
Franklin,2021,Teen Birth Rate (Hispanic),39.867109635,20.599917305,69.639817436
Franklin,2021,Teen Birth Rate (White),34.143944977,28.467683812,39.820206141
Franklin,2021,Injury Death Rate,112.45530341,92.973416042,131.93719078
Franklin,2021,Age-Adjusted Death Rate,538.02687613,486.50521688,589.54853538
Franklin,2021,Child Mortality Rate,70.024508578,38.283050449,117.48922684
Franklin,2021,Drug Overdose Mortality Rate,27.459821945,16.532606608,42.881913475
Franklin,2021,Motor Vehicle Mortality Rate,21.505920453,14.893475094,30.052368242
Franklin,2021,Homicide Rate,8.8553790102,4.8413181082,14.857821274
Franklin,2021,Suicide Rate (Age-Adjusted),25.450606172,17.044670385,36.551315833
Franklin,2021,Firearm Fatalities Rate,22.842483505,14.92146861,33.469530836
Fulton,2021,Years of Potential Life Lost Rate,6601.7140112,6427.178843,6776.2491794
Fulton,2021,YPLL Rate (Asian),1945.2761458,1571.0720769,2319.4802147
Fulton,2021,YPLL Rate (Black),10426.976488,10100.72922,10753.223755
Fulton,2021,YPLL Rate (Hispanic),3491.0830789,3034.5034053,3947.6627524
Fulton,2021,YPLL Rate (White),3969.5674916,3754.5685045,4184.5664787
Fulton,2021,Teen Birth Rate,18.92522778,18.373740007,19.476715554
Fulton,2021,Teen Birth Rate (Asian),1.2162631762,0.7528860758,1.8591874629
Fulton,2021,Teen Birth Rate (Black),30.073021544,29.097788742,31.048254347
Fulton,2021,Teen Birth Rate (Hispanic),30.804597701,28.345855719,33.263339683
Fulton,2021,Teen Birth Rate (White),2.5169457735,2.1698460677,2.8640454794
Fulton,2021,Injury Death Rate,64.343045748,62.160569748,66.525521749
Fulton,2021,Injury Death Rate (Asian),15.409745123,11.759258933,19.835396546
Fulton,2021,Injury Death Rate (Black),82.508895084,78.800793814,86.216996353
Fulton,2021,Injury Death Rate (Hispanic),30.000868446,24.493584453,35.50815244
Fulton,2021,Injury Death Rate (White),59.897988169,56.59192792,63.204048417
Fulton,2021,Age-Adjusted Death Rate,324.98666119,318.75423372,331.21908867
Fulton,2021,Child Mortality Rate,56.776423563,51.910410628,61.642436498
Fulton,2021,Child Mortality Rate (Asian),25.207965717,14.684568973,40.360395047
Fulton,2021,Child Mortality Rate (Black),86.026979992,77.510743464,94.543216521
Fulton,2021,Child Mortality Rate (Hispanic),31.457051295,21.516599799,44.407970508
Fulton,2021,Child Mortality Rate (White),27.817449683,22.124043255,34.52878975
Fulton,2021,Infant Mortality Rate,7.0147331046,6.4746262113,7.5548399978
Fulton,2021,Infant Mortality Rate (Asian),3.776683087,2.3940931095,5.6668789647
Fulton,2021,Infant Mortality Rate (Black),10.903566002,9.9361467694,11.870985235
Fulton,2021,Infant Mortality Rate (Hispanic),3.2130726154,2.2380228039,4.468606203
Fulton,2021,Infant Mortality Rate (White),3.3175666798,2.6705506432,3.9645827164
Fulton,2021,Drug Overdose Mortality Rate,15.496879391,14.123324895,16.870433887
Fulton,2021,Drug Overdose Mortality Rate (Black),16.812721246,14.667667974,18.957774518
Fulton,2021,Drug Overdose Mortality Rate (White),19.155328518,16.75179179,21.558865245
Fulton,2021,Motor Vehicle Mortality Rate,9.5537172747,8.8382608786,10.269173671
Fulton,2021,MV Mortality Rate (Asian),2.6789541363,1.4646091552,4.4948298332
Fulton,2021,MV Mortality Rate (Black),14.933223341,13.590264115,16.276182567
Fulton,2021,MV Mortality Rate (Hispanic),5.8369092248,3.9658966301,8.285026728
Fulton,2021,MV Mortality Rate (White),5.6473448751,4.7856402787,6.5090494716
Fulton,2021,Homicide Rate,12.064183128,11.260201844,12.868164411
Fulton,2021,Homicide Rate (Asian),2.1048925357,1.0507547699,3.7662341776
Fulton,2021,Homicide Rate (Black),24.364732819,22.649327022,26.080138617
Fulton,2021,Homicide Rate (Hispanic),5.0837596474,3.3502296413,7.3966033792
Fulton,2021,Homicide Rate (White),1.779769294,1.3292168365,2.3339306424
Fulton,2021,Suicide Rate (Age-Adjusted),10.551297122,9.673822111,11.428772132
Fulton,2021,Suicide Rate (Asian),5.5396493658,3.1004996977,9.1368091854
Fulton,2021,Suicide Rate (Black),8.8197907598,7.6167532788,10.022828241
Fulton,2021,Suicide Rate (Hispanic),6.5061828852,3.6414611714,10.73095924
Fulton,2021,Suicide Rate (White),13.567772775,12.033430785,15.102114765
Fulton,2021,Firearm Fatalities Rate,16.495252219,15.390211836,17.600292603
Fulton,2021,Firearm Fatalities Rate (Asian),3.3387781099,1.7777587273,5.7094122513
Fulton,2021,Firearm Fatalities Rate (Black),27.199304531,25.07028277,29.328326292
Fulton,2021,Firearm Fatalities Rate (Hispanic),7.6317998679,5.111136148,10.960537657
Fulton,2021,Firearm Fatalities Rate (White),8.8350720058,7.5653469416,10.10479707
Gilmer,2021,Years of Potential Life Lost Rate,9750.0688866,8316.472222,11183.665551
Gilmer,2021,Teen Birth Rate,41.472265422,36.225299908,46.719230937
Gilmer,2021,Teen Birth Rate (Hispanic),66.886870355,53.117829888,83.134272651
Gilmer,2021,Teen Birth Rate (White),35.682023487,30.118153122,41.245893852
Gilmer,2021,Injury Death Rate,102.63698089,86.530612036,118.74334975
Gilmer,2021,Age-Adjusted Death Rate,410.23024433,370.7297802,449.73070846
Gilmer,2021,Child Mortality Rate,71.488645921,41.644770688,114.46024733
Gilmer,2021,Drug Overdose Mortality Rate,18.307326161,10.664692135,29.311802643
Gilmer,2021,Motor Vehicle Mortality Rate,26.743075454,20.201431797,34.728107931
Gilmer,2021,Suicide Rate (Age-Adjusted),23.62541577,16.455967721,32.85723421
Gilmer,2021,Firearm Fatalities Rate,25.659245223,18.246231703,35.077032913
Glascock,2021,Years of Potential Life Lost Rate,11396.836504,7689.3977305,16269.692762
Glascock,2021,Teen Birth Rate,33.467202142,21.658208632,49.404192366
Glascock,2021,Injury Death Rate,99.344327439,55.60226593,163.8533603
Glascock,2021,Age-Adjusted Death Rate,567.46511211,430.9000509,733.58024811
Glynn,2021,Years of Potential Life Lost Rate,8878.6503238,8119.7607513,9637.5398963
Glynn,2021,YPLL Rate (Black),11306.813081,9746.282787,12867.343374
Glynn,2021,YPLL Rate (White),8581.5336976,7595.4337719,9567.6336233
Glynn,2021,Teen Birth Rate,36.498895734,33.644225316,39.353566152
Glynn,2021,Teen Birth Rate (Black),44.822006472,39.543543483,50.100469462
Glynn,2021,Teen Birth Rate (Hispanic),66.811909949,53.859829169,81.938876544
Glynn,2021,Teen Birth Rate (White),26.989247312,23.65029679,30.328197834
Glynn,2021,Injury Death Rate,76.437809349,68.11458122,84.761037478
Glynn,2021,Injury Death Rate (Black),56.45630811,43.478236575,72.093445078
Glynn,2021,Injury Death Rate (Hispanic),34.312379907,16.454119874,63.101688313
Glynn,2021,Injury Death Rate (White),90.870783944,79.560994864,102.18057302
Glynn,2021,Age-Adjusted Death Rate,408.35846841,384.892756,431.82418082
Glynn,2021,Child Mortality Rate,65.418813917,48.397198671,86.487141322
Glynn,2021,Child Mortality Rate (Black),91.816825433,58.828772542,136.61615821
Glynn,2021,Child Mortality Rate (White),51.921079958,31.71474451,80.187896944
Glynn,2021,Infant Mortality Rate,7.7059869591,5.7551996444,10.105376666
Glynn,2021,Infant Mortality Rate (Black),11.819333052,7.8538609776,17.082227076
Glynn,2021,Infant Mortality Rate (White),5.8858151854,3.5952088244,9.0901641856
Glynn,2021,Drug Overdose Mortality Rate,15.246703389,10.841896568,20.842745449
Glynn,2021,Motor Vehicle Mortality Rate,12.594522744,9.8894092392,15.811269971
Glynn,2021,MV Mortality Rate (Black),9.5505510668,5.3453709324,15.752181582
Glynn,2021,MV Mortality Rate (White),14.767504107,11.1552139,19.176832425
Glynn,2021,Homicide Rate,7.6588313985,5.5864041767,10.24811899
Glynn,2021,Homicide Rate (Black),15.917585111,10.301021812,23.497495653
Glynn,2021,Homicide Rate (White),5.0104031792,3.0165900157,7.824365214
Glynn,2021,Suicide Rate (Age-Adjusted),18.200430185,14.214686975,22.957366166
Glynn,2021,Firearm Fatalities Rate,17.458018185,13.708299222,21.916943125
Glynn,2021,Firearm Fatalities Rate (Black),16.76046647,10.090895683,26.173544549
Glynn,2021,Firearm Fatalities Rate (White),19.419965923,14.546887101,25.401793573
Gordon,2021,Years of Potential Life Lost Rate,8918.4277706,8073.4061087,9763.4494325
Gordon,2021,Teen Birth Rate,37.534719616,34.24465638,40.824782851
Gordon,2021,Teen Birth Rate (Black),21.594684385,11.498259952,36.92756797
Gordon,2021,Teen Birth Rate (Hispanic),36.529680365,29.508901829,43.550458902
Gordon,2021,Teen Birth Rate (White),39.189328922,35.243808523,43.13484932
Gordon,2021,Injury Death Rate,70.576315008,60.843479905,80.309150111
Gordon,2021,Age-Adjusted Death Rate,463.53576806,432.95696794,494.11456818
Gordon,2021,Child Mortality Rate,62.239926023,43.352388951,86.560670358
Gordon,2021,Infant Mortality Rate,5.504587156,3.6275576212,8.0088853099
Gordon,2021,Drug Overdose Mortality Rate,13.893954393,8.9021187439,20.673102806
Gordon,2021,Motor Vehicle Mortality Rate,17.587100113,13.710007338,22.220242961
Gordon,2021,Homicide Rate,3.2661757353,1.7391010206,5.5852599796
Gordon,2021,Suicide Rate (Age-Adjusted),17.270631361,12.734000202,22.898351569
Gordon,2021,Firearm Fatalities Rate,14.32489562,10.279792418,19.433338422
Grady,2021,Years of Potential Life Lost Rate,9551.4153437,8167.3350801,10935.495607
Grady,2021,YPLL Rate (Black),12434.379616,9479.4778038,15389.281428
Grady,2021,YPLL Rate (White),8820.5956759,7002.5418485,10638.649503
Grady,2021,Teen Birth Rate,45.389048991,39.784935984,50.993161999
Grady,2021,Teen Birth Rate (Black),50.31120332,40.798996667,61.375401417
Grady,2021,Teen Birth Rate (Hispanic),95.305832148,73.860710847,121.03503788
Grady,2021,Teen Birth Rate (White),30.687830688,24.579694369,37.853325779
Grady,2021,Injury Death Rate,79.701802549,64.777692234,97.0340848
Grady,2021,Injury Death Rate (Black),61.473119481,38.524876697,93.071041654
Grady,2021,Injury Death Rate (White),91.968538524,71.274354127,116.79679294
Grady,2021,Age-Adjusted Death Rate,488.56524883,441.27575599,535.85474167
Grady,2021,Child Mortality Rate,68.759100469,40.054709875,110.08998065
Grady,2021,Motor Vehicle Mortality Rate,19.445238776,13.466393128,27.172772145
Grady,2021,MV Mortality Rate (Black),21.867048346,10.915951748,39.126189793
Grady,2021,MV Mortality Rate (White),16.521696875,9.6244972735,26.45283718
Grady,2021,Homicide Rate,10.294538176,6.1011957566,16.26980856
Grady,2021,Suicide Rate (Age-Adjusted),15.497324237,9.3304015448,24.200991484
Grady,2021,Firearm Fatalities Rate,20.126717815,13.024950567,29.711005851
Greene,2021,Years of Potential Life Lost Rate,8471.5316557,6615.8456929,10327.217618
Greene,2021,YPLL Rate (Black),11205.80639,8173.1461063,14238.466674
Greene,2021,YPLL Rate (White),7369.5298405,4591.1594634,10147.900218
Greene,2021,Teen Birth Rate,35.534955581,28.646189558,43.580468521
Greene,2021,Teen Birth Rate (Black),35.814606742,26.666327134,47.089593663
Greene,2021,Teen Birth Rate (Hispanic),40.16064257,19.258589141,73.856851574
Greene,2021,Teen Birth Rate (White),34.636871508,23.53407372,49.164274305
Greene,2021,Injury Death Rate,80.444975637,62.710805033,101.63738718
Greene,2021,Injury Death Rate (Black),83.813866166,54.239915005,123.72580025
Greene,2021,Injury Death Rate (White),85.158632709,61.629724743,114.7081194
Greene,2021,Age-Adjusted Death Rate,362.33369096,312.7774513,411.88993062
Greene,2021,Motor Vehicle Mortality Rate,18.359802048,11.505990196,27.796960941
Greene,2021,Suicide Rate (Age-Adjusted),21.959154583,12.551554189,35.660291298
Greene,2021,Firearm Fatalities Rate,20.685850878,12.259746231,32.692562595
Gwinnett,2021,Years of Potential Life Lost Rate,5114.4239371,4945.5870994,5283.2607748
Gwinnett,2021,YPLL Rate (Asian),3502.7606532,3060.6084598,3944.9128466
Gwinnett,2021,YPLL Rate (Black),5849.7799059,5510.7915697,6188.768242
Gwinnett,2021,YPLL Rate (Hispanic),3702.3629818,3399.2808872,4005.4450764
Gwinnett,2021,YPLL Rate (White),5781.6064131,5475.4296747,6087.7831515
Gwinnett,2021,Teen Birth Rate,14.586850193,14.094354265,15.07934612
Gwinnett,2021,Teen Birth Rate (Asian),2.8679121599,2.2356782247,3.6234344818
Gwinnett,2021,Teen Birth Rate (Black),11.627277403,10.849710936,12.404843871
Gwinnett,2021,Teen Birth Rate (Hispanic),31.897295742,30.412956639,33.381634846
Gwinnett,2021,Teen Birth Rate (White),8.1746715767,7.534289426,8.8150537273
Gwinnett,2021,Injury Death Rate,44.231302901,42.30668385,46.155921951
Gwinnett,2021,Injury Death Rate (Asian),30.314340435,25.797017451,34.831663419
Gwinnett,2021,Injury Death Rate (Black),37.138041787,33.787584601,40.488498972
Gwinnett,2021,Injury Death Rate (Hispanic),25.963268157,22.757625122,29.168911193
Gwinnett,2021,Injury Death Rate (White),63.906053569,60.176614461,67.635492677
Gwinnett,2021,Age-Adjusted Death Rate,246.604001,240.7274302,252.48057181
Gwinnett,2021,Child Mortality Rate,45.497318765,41.312140621,49.682496908
Gwinnett,2021,Child Mortality Rate (Asian),45.366047294,33.449342025,60.148797027
Gwinnett,2021,Child Mortality Rate (Black),56.657786967,48.165637619,65.149936314
Gwinnett,2021,Child Mortality Rate (Hispanic),44.386039717,36.666336428,52.105743006
Gwinnett,2021,Child Mortality Rate (White),35.08086802,28.402451995,41.759284045
Gwinnett,2021,Infant Mortality Rate,6.4635847365,5.9074937713,7.0196757016
Gwinnett,2021,Infant Mortality Rate (Asian),4.6222926572,3.2195961968,6.4284901438
Gwinnett,2021,Infant Mortality Rate (Black),9.2893636786,8.0618376866,10.516889671
Gwinnett,2021,Infant Mortality Rate (Hispanic),5.2321007081,4.3428865977,6.1213148185
Gwinnett,2021,Infant Mortality Rate (White),5.5823070695,4.6263593404,6.5382547986
Gwinnett,2021,Drug Overdose Mortality Rate,9.912756964,8.7432683745,11.082245553
Gwinnett,2021,Drug Overdose Mortality Rate (Asian),3.6892829169,1.9643877751,6.3087861459
Gwinnett,2021,Drug Overdose Mortality Rate (Black),7.0028902838,5.2755353355,9.1152242804
Gwinnett,2021,Drug Overdose Mortality Rate (Hispanic),3.8461152564,2.4381071489,5.7710613096
Gwinnett,2021,Drug Overdose Mortality Rate (White),17.742484619,15.185755931,20.299213308
Gwinnett,2021,Motor Vehicle Mortality Rate,8.3327074579,7.6212697195,9.0441451964
Gwinnett,2021,MV Mortality Rate (Asian),6.8603707448,5.1388884559,8.9735338455
Gwinnett,2021,MV Mortality Rate (Black),9.3794421271,7.9306030819,10.828281172
Gwinnett,2021,MV Mortality Rate (Hispanic),7.5410402262,6.0629963418,9.0190841105
Gwinnett,2021,MV Mortality Rate (White),8.4556056658,7.3146741814,9.5965371502
Gwinnett,2021,Homicide Rate,4.1742595235,3.6707200116,4.6777990354
Gwinnett,2021,Homicide Rate (Asian),2.2004962766,1.281870172,3.5232077043
Gwinnett,2021,Homicide Rate (Black),8.2725514413,6.9118859341,9.6332169485
Gwinnett,2021,Homicide Rate (Hispanic),3.2426472973,2.3467199274,4.3678246294
Gwinnett,2021,Homicide Rate (White),2.4445115906,1.8698576718,3.1400774034
Gwinnett,2021,Suicide Rate (Age-Adjusted),12.026644046,10.994179129,13.059108963
Gwinnett,2021,Suicide Rate (Asian),11.157192317,8.5923976134,14.247485506
Gwinnett,2021,Suicide Rate (Black),6.3454848067,4.946616708,8.0171383119
Gwinnett,2021,Suicide Rate (Hispanic),5.2100133349,3.628965183,7.2458673339
Gwinnett,2021,Suicide Rate (White),19.108438607,17.022934793,21.193942421
Gwinnett,2021,Firearm Fatalities Rate,9.7662019219,8.861838968,10.670564876
Gwinnett,2021,Firearm Fatalities Rate (Asian),5.0815946394,3.4032236826,7.298017554
Gwinnett,2021,Firearm Fatalities Rate (Black),10.936838577,9.1186435173,12.755033637
Gwinnett,2021,Firearm Fatalities Rate (Hispanic),4.4302402014,3.2061868008,5.9675044777
Gwinnett,2021,Firearm Fatalities Rate (White),13.370415463,11.664549231,15.076281695
Habersham,2021,Years of Potential Life Lost Rate,7385.522626,6475.7161054,8295.3291465
Habersham,2021,Teen Birth Rate,28.292777134,25.053129024,31.532425244
Habersham,2021,Teen Birth Rate (Hispanic),44.811320755,36.255034464,54.77951586
Habersham,2021,Teen Birth Rate (White),24.669955994,21.114964369,28.224947619
Habersham,2021,Injury Death Rate,83.659545912,71.6686738,95.650418024
Habersham,2021,Injury Death Rate (Hispanic),36.217668186,18.714197654,63.26497766
Habersham,2021,Injury Death Rate (White),97.058554855,82.468214221,111.64889549
Habersham,2021,Age-Adjusted Death Rate,371.82991867,341.23804208,402.42179525
Habersham,2021,Child Mortality Rate,56.965944272,36.111522073,85.476886427
Habersham,2021,Infant Mortality Rate,6.4335664336,4.0783292411,9.6535085021
Habersham,2021,Drug Overdose Mortality Rate,12.566250009,7.3203037112,20.119783577
Habersham,2021,Motor Vehicle Mortality Rate,21.25076873,16.435342997,27.03618827
Habersham,2021,Homicide Rate,3.5417947884,1.7680511974,6.3372492211
Habersham,2021,Suicide Rate (Age-Adjusted),18.377473009,13.18799192,24.931117252
Habersham,2021,Firearm Fatalities Rate,13.868694777,9.4231052362,19.685505202
Hall,2021,Years of Potential Life Lost Rate,6554.3176432,6157.4348315,6951.2004548
Hall,2021,YPLL Rate (Black),8990.8950549,7347.0607122,10634.729398
Hall,2021,YPLL Rate (Hispanic),3553.9480251,3012.9012428,4094.9948074
Hall,2021,YPLL Rate (White),7596.3176383,7015.5806427,8177.054634
Hall,2021,Teen Birth Rate,30.467236839,28.871265374,32.063208304
Hall,2021,Teen Birth Rate (Black),23.374726077,18.933603169,28.544541271
Hall,2021,Teen Birth Rate (Hispanic),47.216868836,44.010372453,50.423365218
Hall,2021,Teen Birth Rate (White),19.826839827,18.011002955,21.642676699
Hall,2021,Injury Death Rate,64.953578772,59.948544961,69.958612582
Hall,2021,Injury Death Rate (Black),61.281700241,45.02748832,81.491670045
Hall,2021,Injury Death Rate (Hispanic),22.560075012,17.374006756,28.80871214
Hall,2021,Injury Death Rate (White),86.945032144,79.56365766,94.326406627
Hall,2021,Age-Adjusted Death Rate,322.18313428,308.36473071,336.00153785
Hall,2021,Child Mortality Rate,38.204767759,30.199283516,47.681279199
Hall,2021,Child Mortality Rate (Hispanic),45.514024009,32.515886035,61.977182641
Hall,2021,Child Mortality Rate (White),30.35314312,20.327976322,43.592176675
Hall,2021,Infant Mortality Rate,4.7245845145,3.7738303043,5.8420219176
Hall,2021,Infant Mortality Rate (Hispanic),4.9616066155,3.5758896317,6.7066507712
Hall,2021,Infant Mortality Rate (White),3.8644853794,2.6073520574,5.5167931721
Hall,2021,Drug Overdose Mortality Rate,15.678533942,12.684870225,19.166194708
Hall,2021,Motor Vehicle Mortality Rate,13.021951081,11.114270691,14.929631471
Hall,2021,MV Mortality Rate (Black),18.897875879,11.54331354,29.186236585
Hall,2021,MV Mortality Rate (Hispanic),9.8163059174,6.946602304,13.473646814
Hall,2021,MV Mortality Rate (White),14.225570522,11.690832502,16.760308542
Hall,2021,Homicide Rate,3.7829131632,2.82526049,4.9607873218
Hall,2021,Homicide Rate (Black),14.173406909,7.9327482546,23.376879272
Hall,2021,Homicide Rate (White),3.4094342573,2.2833516311,4.8965163152
Hall,2021,Suicide Rate (Age-Adjusted),15.846955231,13.35737942,18.336531043
Hall,2021,Suicide Rate (Hispanic),4.3019713231,2.1475285846,7.6974150241
Hall,2021,Suicide Rate (White),21.444408451,17.718387281,25.17042962
Hall,2021,Firearm Fatalities Rate,12.649383192,10.440665816,14.858100568
Hall,2021,Firearm Fatalities Rate (Black),14.342525588,7.1597370979,25.662740092
Hall,2021,Firearm Fatalities Rate (Hispanic),4.2300140648,2.1857099933,7.3889832979
Hall,2021,Firearm Fatalities Rate (White),16.801760433,13.556928203,20.046592663
Hancock,2021,Years of Potential Life Lost Rate,11520.146468,8610.0573346,14430.2356
Hancock,2021,Teen Birth Rate,31.224979984,22.204013202,42.685575553
Hancock,2021,Injury Death Rate,105.74053622,77.127872708,141.48915689
Hancock,2021,Injury Death Rate (Black),108.40286446,74.619543961,152.23792546
Hancock,2021,Injury Death Rate (White),104.33462961,52.083471187,186.68347257
Hancock,2021,Age-Adjusted Death Rate,511.96482064,428.54519319,595.3844481
Hancock,2021,Motor Vehicle Mortality Rate,50.045875386,33.765741966,71.443598957
Haralson,2021,Years of Potential Life Lost Rate,9949.9436745,8722.6979864,11177.189363
Haralson,2021,Teen Birth Rate,35.730303483,31.200349129,40.260257837
Haralson,2021,Teen Birth Rate (Black),31.088082902,16.063666085,54.304624477
Haralson,2021,Teen Birth Rate (White),35.667752443,30.943753871,40.391751015
Haralson,2021,Injury Death Rate,112.64567133,95.457542239,129.83380043
Haralson,2021,Age-Adjusted Death Rate,535.31016668,489.98743343,580.63289993
Haralson,2021,Child Mortality Rate,42.47336566,21.946607825,74.192422214
Haralson,2021,Drug Overdose Mortality Rate,22.578205258,13.791354337,34.870206819
Haralson,2021,Motor Vehicle Mortality Rate,30.449922156,23.345780714,39.035425968
Haralson,2021,Homicide Rate,5.8935333206,3.0452746675,10.294816661
Haralson,2021,Suicide Rate (Age-Adjusted),19.649751398,12.949309988,28.589356633
Haralson,2021,Firearm Fatalities Rate,17.750226998,11.595037593,26.0081952
Harris,2021,Years of Potential Life Lost Rate,7046.2395028,5894.3307351,8198.1482705
Harris,2021,YPLL Rate (Black),9970.5487883,6939.6414006,13001.456176
Harris,2021,YPLL Rate (White),6549.3848171,5258.3270891,7840.4425451
Harris,2021,Teen Birth Rate,15.098409275,12.302144745,17.894673804
Harris,2021,Teen Birth Rate (Black),26.870007262,18.918964827,37.036765535
Harris,2021,Teen Birth Rate (White),12.8732344,10.072513086,16.211708215
Harris,2021,Injury Death Rate,63.870056663,51.879478517,75.860634808
Harris,2021,Injury Death Rate (Black),54.933736181,31.399376686,89.208945951
Harris,2021,Injury Death Rate (White),67.874326913,54.578974141,83.42907117
Harris,2021,Age-Adjusted Death Rate,325.95414821,293.71690152,358.19139489
Harris,2021,Child Mortality Rate,47.45280141,25.942888101,79.617737592
Harris,2021,Drug Overdose Mortality Rate,9.6500878158,4.6275922029,17.746855077
Harris,2021,Motor Vehicle Mortality Rate,14.81807636,10.32133312,20.608357128
Harris,2021,Suicide Rate (Age-Adjusted),14.163708911,8.8763209672,21.444025505
Harris,2021,Firearm Fatalities Rate,12.305240274,7.6171376746,18.809866889
Hart,2021,Years of Potential Life Lost Rate,7321.3631884,6089.4737143,8553.2526626
Hart,2021,YPLL Rate (Black),7933.4581629,5614.1871715,10889.291165
Hart,2021,YPLL Rate (White),7573.9232909,6030.8866183,9116.9599635
Hart,2021,Teen Birth Rate,32.112906525,27.089644179,37.136168871
Hart,2021,Teen Birth Rate (Black),39.473684211,28.79237613,52.818895173
Hart,2021,Teen Birth Rate (White),30.674846626,24.807471954,36.542221297
Hart,2021,Injury Death Rate,63.474861633,50.483441164,78.789039855
Hart,2021,Age-Adjusted Death Rate,366.02678649,326.70392941,405.34964357
Hart,2021,Child Mortality Rate,59.611151871,31.740427783,101.93688517
Hart,2021,Motor Vehicle Mortality Rate,20.554642016,14.472364877,28.33186644
Hart,2021,Suicide Rate (Age-Adjusted),16.55618822,9.9679068324,25.854538757
Hart,2021,Firearm Fatalities Rate,11.611255177,6.4987313796,19.15099963
Heard,2021,Years of Potential Life Lost Rate,9984.4466316,7966.4576663,12002.435597
Heard,2021,Teen Birth Rate,37.07995365,30.034881504,45.280969872
Heard,2021,Injury Death Rate,114.41647597,88.671197318,145.30488
Heard,2021,Age-Adjusted Death Rate,501.90779435,433.1995549,570.6160338
Heard,2021,Motor Vehicle Mortality Rate,34.26375751,22.768018032,49.520669542
Heard,2021,Suicide Rate (Age-Adjusted),21.803617694,11.266247429,38.086532221
Heard,2021,Firearm Fatalities Rate,18.784794563,9.3773017645,33.611186368
Henry,2021,Years of Potential Life Lost Rate,7347.7900215,6942.7716803,7752.8083627
Henry,2021,YPLL Rate (Black),8066.2077541,7420.584875,8711.8306332
Henry,2021,YPLL Rate (Hispanic),3275.1722581,2397.8377258,4368.6208204
Henry,2021,YPLL Rate (White),7460.2893232,6853.0015045,8067.577142
Henry,2021,Teen Birth Rate,16.782332339,15.75989144,17.804773238
Henry,2021,Teen Birth Rate (Asian),7.5528700906,4.2272840548,12.45731061
Henry,2021,Teen Birth Rate (Black),17.404700252,15.924312924,18.885087581
Henry,2021,Teen Birth Rate (Hispanic),23.601220753,19.306236817,27.896204688
Henry,2021,Teen Birth Rate (White),15.013894073,13.467233077,16.560555069
Henry,2021,Injury Death Rate,58.047908992,53.605784437,62.490033548
Henry,2021,Injury Death Rate (Asian),29.138944199,15.056517675,50.89987142
Henry,2021,Injury Death Rate (Black),41.447776793,35.828451559,47.067102027
Henry,2021,Injury Death Rate (Hispanic),28.320953644,17.748590868,42.878264166
Henry,2021,Injury Death Rate (White),81.944607033,74.041435239,89.847778827
Henry,2021,Age-Adjusted Death Rate,370.17445036,356.15352899,384.19537174
Henry,2021,Child Mortality Rate,55.234064972,45.739142966,64.728986978
